[16:0],[16:1],[16:2],[16:3],[16:4],[16:5],[16:6],[2:99],[2:102],[2:105],[2:108],[2:111],[2:114],[2:117],[11:1],[11:3],[11:5],[11:7],[11:9],[11:11],[0:81]
F1_GAP,F2_GAP,F3_GAP,F4_GAP,F5_GAP,F6_GAP,F7_GAP,F1_SUM_FORCE,F2_SUM_FORCE,F3_SUM_FORCE,F4_SUM_FORCE,F5_SUM_FORCE,F6_SUM_FORCE,F7_SUM_FORCE,F2_BD_FBK,F3_BD_FBK,F4_BD_FBK,F5_BD_FBK,F6_BD_FBK,F7_BD_FBK,H_REAL
26696.5,14947,9554.5,6371.5,4319.5,3584.5,3226.5,14603,16815.7,15211.7,14113,13517.6,11562,8004.64,1483.52,3423.32,3864.5,5811.9,5505.49,3611.95,2.6952
26696.5,14947,9554.5,6371.5,4319.5,3584.5,3226.5,14603,16815.7,15211.7,14113,13517.6,11562,8004.64,1488.67,3421.77,3867.45,5818.93,5503.04,3609.98,2.6952
26696.5,14947,9554.5,6371.5,4319.5,3584.5,3226.5,14603,16815.7,15211.7,14113,13517.6,11562,8004.64,1495.05,3422.9,3869.41,5816.85,5502.79,3613.17,2.6952
26696.8,14947.3,9554.5,6371.15,4323.35,3584.85,3224.05,14603,16815.7,15211.7,14113,13517.6,11562,8004.64,1498,3424.57,3874.81,5813.15,5505.25,3619.31,2.6952
26697,14947.5,9554.5,6371,4325,3585,3223,14563.5,16791.5,15231.4,14119.6,13533,11553.2,8041.99,1494.32,3420.2,3873.09,5814.37,5496.17,3610.47,2.6975
26697,14947.5,9554.5,6371,4325,3585,3223,14563.5,16791.5,15231.4,14119.6,13533,11553.2,8041.99,1498.24,3416.3,3876.77,5813.45,5490.52,3599.18,2.6975
26697,14947.5,9554.5,6371,4325,3585,3223,14563.5,16791.5,15231.4,14119.6,13533,11553.2,8041.99,1500.45,3416.42,3872.36,5810.36,5491.99,3598.2,2.6975
26697,14947.5,9554.5,6371,4325,3585,3223,14563.5,16791.5,15231.4,14119.6,13533,11553.2,8041.99,1505.12,3419.09,3871.37,5805.65,5496.66,3600.9,2.6975
26696.7,14949.6,9553.8,6373.1,4323.25,3585,3221.6,14563.5,16791.5,15231.4,14119.6,13533,11553.2,8041.99,1506.59,3419.05,3869.41,5804.71,5488.8,3594.52,2.6975
26696.5,14950.5,9553.5,6374,4322.5,3585,3221,14541.5,16813.5,15295.2,14108.6,13579.1,11564.2,7956.3,1508.8,3417.11,3866.71,5804.3,5488.56,3590.84,2.69802
26696.5,14950.5,9553.5,6374,4322.5,3585,3221,14541.5,16813.5,15295.2,14108.6,13579.1,11564.2,7956.3,1509.04,3413.8,3864.01,5803.91,5490.28,3587.4,2.69802
26696.5,14950.5,9553.5,6374,4322.5,3585,3221,14541.5,16813.5,15295.2,14108.6,13579.1,11564.2,7956.3,1511.01,3412.93,3865.24,5801.89,5492.24,3594.77,2.69802
26696.5,14950.5,9553.5,6374,4322.5,3585,3221,14541.5,16813.5,15295.2,14108.6,13579.1,11564.2,7956.3,1512.48,3409.55,3860.08,5797.86,5487.58,3600.17,2.69802
26695.8,14948.8,9550.35,6372.25,4321.45,3585.35,3224.15,14541.5,16813.5,15295.2,14108.6,13579.1,11564.2,7956.3,1513.71,3406.68,3858.86,5799.05,5490.77,3601.88,2.69802
26695.5,14948,9549,6371.5,4321,3585.5,3225.5,14532.7,16844.2,15402.8,14117.4,13486.8,11570.8,7943.12,1513.22,3402.16,3855.42,5798.28,5500.34,3610.97,2.6974
26695.5,14948,9549,6371.5,4321,3585.5,3225.5,14532.7,16844.2,15402.8,14117.4,13486.8,11570.8,7943.12,1513.95,3398.31,3858.12,5803.07,5504.02,3621.03,2.6974
26695.5,14948,9549,6371.5,4321,3585.5,3225.5,14532.7,16844.2,15402.8,14117.4,13486.8,11570.8,7943.12,1515.43,3400.59,3855.67,5803.96,5495.43,3621.27,2.6974
26695.5,14948,9549,6371.5,4321,3585.5,3225.5,14532.7,16844.2,15402.8,14117.4,13486.8,11570.8,7943.12,1518.13,3403.25,3855.42,5809.16,5499.36,3616.86,2.6974
26696.2,14947.3,9542.7,6374.65,4323.8,3586.55,3226.2,14532.7,16844.2,15402.8,14117.4,13486.8,11570.8,7943.12,1510.76,3395.13,3853.7,5805.49,5504.51,3617.35,2.6974
26696.5,14947,9540,6376,4325,3587,3226.5,14530.5,16820.1,15508.3,14086.7,13590.1,11559.8,7940.92,1512.23,3393.72,3849.04,5805,5510.4,3628.39,2.69674
26696.5,14947,9540,6376,4325,3587,3226.5,14530.5,16820.1,15508.3,14086.7,13590.1,11559.8,7940.92,1512.73,3392.34,3846.58,5797.61,5505,3634.04,2.69674
26696.5,14947,9540,6376,4325,3587,3226.5,14530.5,16820.1,15508.3,14086.7,13590.1,11559.8,7940.92,1514.2,3390.12,3845.85,5795.94,5503.04,3617.35,2.69674
26696.5,14947,9540,6376,4325,3587,3226.5,14530.5,16820.1,15508.3,14086.7,13590.1,11559.8,7940.92,1510.52,3386.59,3837.75,5794.29,5503.77,3608.76,2.69674
26696.5,14948.4,9534.4,6378.45,4320.8,3583.85,3225.45,14530.5,16820.1,15508.3,14086.7,13590.1,11559.8,7940.92,1516.65,3383.51,3838.49,5792.93,5501.32,3608.02,2.69674
26696.5,14949,9532,6379.5,4319,3582.5,3225,14497.6,16791.5,15598.4,14066.9,13570.3,11682.9,7910.16,1514.2,3381.51,3837.75,5795.21,5495.68,3610.97,2.69466
26696.5,14949,9532,6379.5,4319,3582.5,3225,14497.6,16791.5,15598.4,14066.9,13570.3,11682.9,7910.16,1513.71,3384.39,3841.19,5800.57,5492.24,3600.17,2.69466
26696.5,14949,9532,6379.5,4319,3582.5,3225,14497.6,16791.5,15598.4,14066.9,13570.3,11682.9,7910.16,1512.97,3384.59,3837.5,5807.2,5497.39,3591.33,2.69466
26696.5,14949,9532,6379.5,4319,3582.5,3225,14497.6,16791.5,15598.4,14066.9,13570.3,11682.9,7910.16,1515.92,3383.86,3839.96,5814.93,5502.3,3591.33,2.69466
26696.8,14952.2,9528.85,6377.05,4319,3583.2,3226.75,14497.6,16791.5,15598.4,14066.9,13570.3,11682.9,7910.16,1513.22,3381.86,3835.29,5813.14,5495.18,3598.2,2.69466
26697,14953.5,9527.5,6376,4319,3583.5,3227.5,14438.2,16710.2,15607.2,14062.5,13543.9,11652.1,7899.17,1513.22,3379.36,3835.54,5813.66,5491.01,3602.13,2.69433
26697,14953.5,9527.5,6376,4319,3583.5,3227.5,14438.2,16710.2,15607.2,14062.5,13543.9,11652.1,7899.17,1511.01,3376.66,3829.65,5803.63,5491.01,3605.57,2.69433
26697,14953.5,9527.5,6376,4319,3583.5,3227.5,14438.2,16710.2,15607.2,14062.5,13543.9,11652.1,7899.17,1506.83,3376.91,3831.86,5797.92,5493.96,3608.02,2.69433
26697,14953.5,9527.5,6376,4319,3583.5,3227.5,14438.2,16710.2,15607.2,14062.5,13543.9,11652.1,7899.17,1500.94,3379,3829.4,5792.83,5489.05,3606.06,2.69433
26697.3,14964.3,9529.95,6376.7,4320.75,3584.2,3228.55,14438.2,16710.2,15607.2,14062.5,13543.9,11652.1,7899.17,1492.6,3379.87,3825.97,5785.76,5490.28,3609.98,2.69433
26697.5,14969,9531,6377,4321.5,3584.5,3229,14418.5,16639.9,15576.4,14069.1,13627.4,11636.7,7943.12,1491.37,3374.32,3828.91,5776.56,5492.24,3615.38,2.69367
26697.5,14969,9531,6377,4321.5,3584.5,3229,14418.5,16639.9,15576.4,14069.1,13627.4,11636.7,7943.12,1495.05,3368.59,3833.82,5769.65,5491.26,3621.76,2.69367
26697.5,14969,9531,6377,4321.5,3584.5,3229,14418.5,16639.9,15576.4,14069.1,13627.4,11636.7,7943.12,1490.88,3367.14,3830.88,5765.88,5487.33,3621.76,2.69367
26697.5,14969,9531,6377,4321.5,3584.5,3229,14418.5,16639.9,15576.4,14069.1,13627.4,11636.7,7943.12,1487.94,3366.14,3831.86,5773.64,5491.75,3616.36,2.69367
26697.2,14965.2,9531.35,6379.8,4317.65,3584.15,3228.65,14418.5,16639.9,15576.4,14069.1,13627.4,11636.7,7943.12,1482.78,3364.69,3836.52,5770.42,5496.66,3607.53,2.69367
26697,14963.5,9531.5,6381,4316,3584,3228.5,14416.3,16613.5,15565.4,14033.9,13451.7,11606,7989.26,1481.8,3364.63,3843.89,5761.52,5499.36,3604.09,2.69535
26697,14963.5,9531.5,6381,4316,3584,3228.5,14416.3,16613.5,15565.4,14033.9,13451.7,11606,7989.26,1480.82,3361,3842.41,5763.43,5495.18,3607.04,2.69535
26697,14963.5,9531.5,6381,4316,3584,3228.5,14416.3,16613.5,15565.4,14033.9,13451.7,11606,7989.26,1480.82,3361.73,3843.15,5771.77,5492.48,3601.64,2.69535
26697,14963.5,9531.5,6381,4316,3584,3228.5,14416.3,16613.5,15565.4,14033.9,13451.7,11606,7989.26,1472.72,3362.76,3847.08,5778.53,5493.96,3592.31,2.69535
26696.7,14970.8,9530.1,6381,4318.8,3583.3,3227.8,14416.3,16613.5,15565.4,14033.9,13451.7,11606,7989.26,1471.98,3363.22,3850.51,5779.72,5491.26,3586.42,2.69535
26696.5,14974,9529.5,6381,4320,3583,3227.5,14400.9,16556.4,15539.1,14001,13511,11599.4,8004.64,1467.81,3359.62,3855.18,5788.34,5482.42,3588.39,2.69536
26696.5,14974,9529.5,6381,4320,3583,3227.5,14400.9,16556.4,15539.1,14001,13511,11599.4,8004.64,1470.76,3353.62,3856.65,5790.94,5485.86,3595.75,2.69536
26696.5,14974,9529.5,6381,4320,3583,3227.5,14400.9,16556.4,15539.1,14001,13511,11599.4,8004.64,1468.79,3351.11,3853.46,5793.44,5490.52,3597.22,2.69536
26696.5,14974,9529.5,6381,4320,3583,3227.5,14400.9,16556.4,15539.1,14001,13511,11599.4,8004.64,1472.47,3352.26,3851,5794.09,5485.37,3603.11,2.69536
26697.2,14973.7,9533.7,6383.45,4322.8,3584.05,3225.05,14400.9,16556.4,15539.1,14001,13511,11599.4,8004.64,1472.23,3354.29,3847.57,5793.43,5481.19,3614.4,2.69536
26697.5,14973.5,9535.5,6384.5,4324,3584.5,3224,14429.4,16532.2,15521.5,14001,13587.9,11623.5,7962.89,1473.7,3354.1,3845.36,5795.43,5481.44,3620.29,2.69506
26697.5,14973.5,9535.5,6384.5,4324,3584.5,3224,14429.4,16532.2,15521.5,14001,13587.9,11623.5,7962.89,1474.19,3353.28,3838.49,5794.66,5485.86,3618.82,2.69506
26697.5,14973.5,9535.5,6384.5,4324,3584.5,3224,14429.4,16532.2,15521.5,14001,13587.9,11623.5,7962.89,1478.12,3355.67,3834.8,5799.17,5484.63,3619.31,2.69506
26697.5,14973.5,9535.5,6384.5,4324,3584.5,3224,14429.4,16532.2,15521.5,14001,13587.9,11623.5,7962.89,1472.23,3354.83,3832.35,5810.02,5487.82,3623.24,2.69506
26697.8,14973.5,9534.45,6385.2,4318.4,3584.5,3226.8,14429.4,16532.2,15521.5,14001,13587.9,11623.5,7962.89,1474.19,3353.93,3830.14,5813.13,5495.18,3617.84,2.69506
26698,14973.5,9534,6385.5,4316,3584.5,3228,14464.6,16514.6,15506.1,14025.1,13493.4,11621.3,7932.13,1477.63,3351.7,3825.48,5813.08,5497.15,3613.91,2.69688
26698,14973.5,9534,6385.5,4316,3584.5,3228,14464.6,16514.6,15506.1,14025.1,13493.4,11621.3,7932.13,1479.1,3350.1,3828.67,5813,5493.22,3612.93,2.69688
26698,14973.5,9534,6385.5,4316,3584.5,3228,14464.6,16514.6,15506.1,14025.1,13493.4,11621.3,7932.13,1475.66,3345.56,3824.5,5811.08,5491.99,3603.6,2.69688
26698,14973.5,9534,6385.5,4316,3584.5,3228,14464.6,16514.6,15506.1,14025.1,13493.4,11621.3,7932.13,1472.72,3346.02,3823.51,5803.72,5500.09,3605.57,2.69688
26697.3,14976,9534,6384.1,4319.15,3586.25,3227.65,14464.6,16514.6,15506.1,14025.1,13493.4,11621.3,7932.13,1474.68,3345.89,3818.36,5799.29,5500.83,3597.71,2.69688
26697,14977,9534,6383.5,4320.5,3587,3227.5,14431.6,16519,15475.3,14009.8,13590.1,11612.5,7905.76,1474.19,3347.47,3819.83,5793.52,5496.9,3589.86,2.69611
26697,14977,9534,6383.5,4320.5,3587,3227.5,14431.6,16519,15475.3,14009.8,13590.1,11612.5,7905.76,1471.74,3346.66,3818.11,5784.71,5491.01,3588.88,2.69611
26697,14977,9534,6383.5,4320.5,3587,3227.5,14431.6,16519,15475.3,14009.8,13590.1,11612.5,7905.76,1477.14,3346.47,3815.17,5790.5,5496.41,3597.47,2.69611
26697,14977,9534,6383.5,4320.5,3587,3227.5,14431.6,16519,15475.3,14009.8,13590.1,11612.5,7905.76,1481.06,3344.58,3814.19,5787.89,5494.94,3594.28,2.69611
26698.1,14974.5,9536.1,6383.85,4317.7,3587,3230.3,14431.6,16519,15475.3,14009.8,13590.1,11612.5,7905.76,1484.99,3345.03,3809.77,5790.33,5488.07,3596.73,2.69611
26698.5,14973.5,9537,6384,4316.5,3587,3231.5,14455.8,16560.8,15407.2,13970.2,13559.3,11654.3,7894.78,1485.97,3345.43,3806.82,5793.44,5485.12,3606.06,2.69417
26698.5,14973.5,9537,6384,4316.5,3587,3231.5,14455.8,16560.8,15407.2,13970.2,13559.3,11654.3,7894.78,1492.84,3343.85,3811.73,5792.74,5495.43,3610.23,2.69417
26698.5,14973.5,9537,6384,4316.5,3587,3231.5,14455.8,16560.8,15407.2,13970.2,13559.3,11654.3,7894.78,1494.81,3341.69,3808.3,5789.8,5494.45,3609.98,2.69417
26698.5,14973.5,9537,6384,4316.5,3587,3231.5,14455.8,16560.8,15407.2,13970.2,13559.3,11654.3,7894.78,1497.75,3340.15,3808.3,5796.22,5489.54,3611.46,2.69417
26697.4,14973.2,9542.25,6386.1,4315.8,3588.05,3233.25,14455.8,16560.8,15407.2,13970.2,13559.3,11654.3,7894.78,1497.75,3338.4,3805.84,5806.97,5487.08,3612.19,2.69417
26697,14973,9544.5,6387,4315.5,3588.5,3234,14502,16558.6,15332.5,13963.6,13511,11584,7929.93,1506.59,3338.72,3804.86,5809.63,5491.99,3615.87,2.69047
26697,14973,9544.5,6387,4315.5,3588.5,3234,14502,16558.6,15332.5,13963.6,13511,11584,7929.93,1510.52,3338.24,3801.42,5811.56,5499.85,3610.47,2.69047
26697,14973,9544.5,6387,4315.5,3588.5,3234,14502,16558.6,15332.5,13963.6,13511,11584,7929.93,1511.01,3336.49,3806.33,5815.07,5496.41,3597.22,2.69047
26697,14973,9544.5,6387,4315.5,3588.5,3234,14502,16558.6,15332.5,13963.6,13511,11584,7929.93,1507.57,3332.4,3802.9,5818.17,5499.85,3596.24,2.69047
26696.3,14970.5,9548.35,6386.3,4319.35,3588.15,3233.3,14502,16558.6,15332.5,13963.6,13511,11584,7929.93,1514.44,3326.96,3807.81,5818.33,5506.72,3599.68,2.69047
26696,14969.5,9550,6386,4321,3588,3233,14508.5,16545.4,15323.7,14005.4,13609.9,11709.2,7925.54,1529.17,3329.9,3801.92,5811.71,5502.79,3592.31,2.69109
26696,14969.5,9550,6386,4321,3588,3233,14508.5,16545.4,15323.7,14005.4,13609.9,11709.2,7925.54,1530.64,3331.79,3799.95,5804.84,5497.39,3589.37,2.69109
26696,14969.5,9550,6386,4321,3588,3233,14508.5,16545.4,15323.7,14005.4,13609.9,11709.2,7925.54,1518.37,3328.78,3798.48,5801.91,5501.81,3586.91,2.69109
26696,14969.5,9550,6386,4321,3588,3233,14508.5,16545.4,15323.7,14005.4,13609.9,11709.2,7925.54,1514.93,3326.12,3800.44,5807.72,5513.59,3586.18,2.69109
26696.3,14976.8,9547.9,6382.5,4319.6,3585.55,3234.05,14508.5,16545.4,15323.7,14005.4,13609.9,11709.2,7925.54,1518.37,3320.99,3800.44,5809.28,5510.65,3590.35,2.69109
26696.5,14980,9547,6381,4319,3584.5,3234.5,14506.3,16508.1,15420.4,14036.1,13504.4,11693.8,7976.07,1521.32,3319.77,3798.48,5815.11,5508.68,3594.52,2.69141
26696.5,14980,9547,6381,4319,3584.5,3234.5,14506.3,16508.1,15420.4,14036.1,13504.4,11693.8,7976.07,1520.82,3322.12,3792.59,5814.63,5505.25,3602.87,2.69141
26696.5,14980,9547,6381,4319,3584.5,3234.5,14506.3,16508.1,15420.4,14036.1,13504.4,11693.8,7976.07,1521.32,3327.71,3795.53,5812.53,5506.23,3609.98,2.69141
26696.5,14980,9547,6381,4319,3584.5,3234.5,14506.3,16508.1,15420.4,14036.1,13504.4,11693.8,7976.07,1520.33,3324.79,3795.53,5812.64,5499.36,3613.67,2.69141
26696.8,14979,9541.75,6381.7,4321.45,3585.2,3233.8,14506.3,16508.1,15420.4,14036.1,13504.4,11693.8,7976.07,1518.86,3321.23,3797.01,5812.36,5489.05,3611.95,2.69141
26697,14978.5,9539.5,6382,4322.5,3585.5,3233.5,14466.8,16479.5,15506.1,14058.1,13592.3,11649.9,7973.88,1519.35,3321.68,3791.12,5812.89,5491.99,3615.87,2.69289
26697,14978.5,9539.5,6382,4322.5,3585.5,3233.5,14466.8,16479.5,15506.1,14058.1,13592.3,11649.9,7973.88,1521.81,3327.69,3787.19,5808.8,5503.77,3621.27,2.69289
26697,14978.5,9539.5,6382,4322.5,3585.5,3233.5,14466.8,16479.5,15506.1,14058.1,13592.3,11649.9,7973.88,1519.35,3334,3785.72,5805.63,5491.99,3623.73,2.69289
26697,14978.5,9539.5,6382,4322.5,3585.5,3233.5,14466.8,16479.5,15506.1,14058.1,13592.3,11649.9,7973.88,1516.9,3332.5,3782.77,5804.76,5485.12,3616.61,2.69289
26697,14983.8,9533.9,6383.05,4322.5,3584.45,3232.1,14466.8,16479.5,15506.1,14058.1,13592.3,11649.9,7973.88,1507.82,3326.1,3782.28,5802.06,5485.12,3603.85,2.69289
26697,14986,9531.5,6383.5,4322.5,3584,3231.5,14411.9,16453.1,15512.7,14084.5,13548.3,11579.6,7945.31,1501.68,3326.34,3782.28,5802.7,5492.98,3607.53,2.69404
26697,14986,9531.5,6383.5,4322.5,3584,3231.5,14411.9,16453.1,15512.7,14084.5,13548.3,11579.6,7945.31,1495.3,3327.48,3777.37,5795.96,5487.58,3613.42,2.69404
26697,14986,9531.5,6383.5,4322.5,3584,3231.5,14411.9,16453.1,15512.7,14084.5,13548.3,11579.6,7945.31,1498.24,3329.47,3783.75,5796.02,5491.01,3607.04,2.69404
26697,14986,9531.5,6383.5,4322.5,3584,3231.5,14411.9,16453.1,15512.7,14084.5,13548.3,11579.6,7945.31,1497.26,3329.81,3781.3,5794.09,5501.32,3593.54,2.69404
26696.7,14987,9536.75,6380.7,4321.8,3584.35,3234.65,14411.9,16453.1,15512.7,14084.5,13548.3,11579.6,7945.31,1492.84,3326.87,3780.32,5796.36,5502.3,3591.82,2.69404
26696.5,14987.5,9539,6379.5,4321.5,3584.5,3236,14427.2,16459.7,15490.7,14099.9,13484.6,11586.2,7938.72,1482.54,3328.99,3781.3,5798.35,5498.38,3595.26,2.69449
26696.5,14987.5,9539,6379.5,4321.5,3584.5,3236,14427.2,16459.7,15490.7,14099.9,13484.6,11586.2,7938.72,1484.99,3332.2,3781.3,5798.61,5498.38,3601.39,2.69449
26696.5,14987.5,9539,6379.5,4321.5,3584.5,3236,14427.2,16459.7,15490.7,14099.9,13484.6,11586.2,7938.72,1488.92,3332.54,3778.35,5800.51,5503.28,3596.98,2.69449
26696.5,14987.5,9539,6379.5,4321.5,3584.5,3236,14427.2,16459.7,15490.7,14099.9,13484.6,11586.2,7938.72,1492.35,3331.72,3777.37,5797.87,5510.16,3607.53,2.69449
26697.2,14983.7,9541.45,6379.15,4322.9,3584.15,3234.6,14427.2,16459.7,15490.7,14099.9,13484.6,11586.2,7938.72,1485.73,3329.2,3777.37,5796.72,5505.49,3612.19,2.69449
26697.5,14982,9542.5,6379,4323.5,3584,3234,14425,16459.7,15457.8,14086.7,13574.7,11584,7916.75,1487.94,3328.53,3779.83,5794.57,5502.3,3616.36,2.69397
26697.5,14982,9542.5,6379,4323.5,3584,3234,14425,16459.7,15457.8,14086.7,13574.7,11584,7916.75,1480.82,3329.54,3780.32,5790.7,5501.32,3613.17,2.69397
26697.5,14982,9542.5,6379,4323.5,3584,3234,14425,16459.7,15457.8,14086.7,13574.7,11584,7916.75,1479.59,3330.15,3782.77,5783.54,5504.27,3607.77,2.69397
26697.5,14982,9542.5,6379,4323.5,3584,3234,14425,16459.7,15457.8,14086.7,13574.7,11584,7916.75,1479.35,3330.66,3784.24,5778.23,5496.41,3611.7,2.69397
26697.5,14986.2,9540.05,6380.05,4321.4,3584,3234.35,14425,16459.7,15457.8,14086.7,13574.7,11584,7916.75,1481.55,3332.41,3783.75,5780.98,5494.69,3612.19,2.69397
26697.5,14988,9539,6380.5,4320.5,3584,3234.5,14444.8,16461.9,15453.4,14058.1,13460.4,11641.1,7923.34,1476.16,3328.67,3788.17,5792.37,5499.36,3599.92,2.69477
26697.5,14988,9539,6380.5,4320.5,3584,3234.5,14444.8,16461.9,15453.4,14058.1,13460.4,11641.1,7923.34,1472.96,3325.34,3790.13,5804.65,5508.19,3590.59,2.69477
26697.5,14988,9539,6380.5,4320.5,3584,3234.5,14444.8,16461.9,15453.4,14058.1,13460.4,11641.1,7923.34,1469.04,3326.17,3791.61,5800.76,5497.64,3594.77,2.69477
26697.5,14988,9539,6380.5,4320.5,3584,3234.5,14444.8,16461.9,15453.4,14058.1,13460.4,11641.1,7923.34,1478.12,3328.06,3793.08,5798.03,5494.69,3594.28,2.69477
26697.5,14987,9539.35,6380.5,4322.6,3584,3235.9,14444.8,16461.9,15453.4,14058.1,13460.4,11641.1,7923.34,1478.12,3330.21,3786.7,5798.73,5497.39,3586.67,2.69477
26697.5,14986.5,9539.5,6380.5,4323.5,3584,3236.5,14447,16492.7,15402.8,14009.8,13425.3,11570.8,7927.73,1484.99,3329.89,3793.08,5798.56,5498.13,3580.04,2.69464
26697.5,14986.5,9539.5,6380.5,4323.5,3584,3236.5,14447,16492.7,15402.8,14009.8,13425.3,11570.8,7927.73,1481.55,3326.57,3795.04,5792.77,5500.83,3580.78,2.69464
26697.5,14986.5,9539.5,6380.5,4323.5,3584,3236.5,14447,16492.7,15402.8,14009.8,13425.3,11570.8,7927.73,1480.82,3324.28,3795.78,5793.96,5504.76,3585.69,2.69464
26697.5,14986.5,9539.5,6380.5,4323.5,3584,3236.5,14447,16492.7,15402.8,14009.8,13425.3,11570.8,7927.73,1481.31,3321.51,3796.02,5790.85,5507.46,3588.88,2.69464
26696.8,14982.3,9544.75,6382.6,4325.25,3584,3234.75,14447,16492.7,15402.8,14009.8,13425.3,11570.8,7927.73,1487.94,3318.84,3795.78,5789.63,5507.7,3598.2,2.69464
26696.5,14980.5,9547,6383.5,4326,3584,3234,14405.3,16569.6,15385.3,14007.6,13543.9,11656.5,7962.89,1484.75,3316.99,3793.32,5789.95,5501.08,3601.88,2.69016
26696.5,14980.5,9547,6383.5,4326,3584,3234,14405.3,16569.6,15385.3,14007.6,13543.9,11656.5,7962.89,1488.18,3312.33,3792.59,5787.42,5504.76,3610.47,2.69016
26696.5,14980.5,9547,6383.5,4326,3584,3234,14405.3,16569.6,15385.3,14007.6,13543.9,11656.5,7962.89,1486.22,3309.25,3790.87,5783.57,5514.82,3610.72,2.69016
26696.5,14980.5,9547,6383.5,4326,3584,3234,14405.3,16569.6,15385.3,14007.6,13543.9,11656.5,7962.89,1488.43,3307.09,3797.74,5784.57,5511.38,3609.98,2.69016
26697.6,14977,9547,6382.8,4324.25,3584,3234,14405.3,16569.6,15385.3,14007.6,13543.9,11656.5,7962.89,1486.71,3304.41,3799.71,5784.82,5507.7,3612.93,2.69016
26698,14975.5,9547,6382.5,4323.5,3584,3234,14378.9,16642.1,15376.5,13954.8,13451.7,11623.5,8028.81,1492.84,3303.98,3799.22,5784.22,5510.4,3622.99,2.69128
26698,14975.5,9547,6382.5,4323.5,3584,3234,14378.9,16642.1,15376.5,13954.8,13451.7,11623.5,8028.81,1494.07,3303.29,3797.74,5788.27,5513.35,3611.95,2.69128
26698,14975.5,9547,6382.5,4323.5,3584,3234,14378.9,16642.1,15376.5,13954.8,13451.7,11623.5,8028.81,1497.51,3299.48,3797.5,5795.28,5508.44,3599.68,2.69128
26698,14975.5,9547,6382.5,4323.5,3584,3234,14378.9,16642.1,15376.5,13954.8,13451.7,11623.5,8028.81,1495.05,3296.62,3792.83,5802.1,5500.34,3601.64,2.69128
26698,14969.5,9545.25,6387.4,4323.15,3585.05,3231.2,14378.9,16642.1,15376.5,13954.8,13451.7,11623.5,8028.81,1499.23,3294.61,3792.59,5802.89,5504.76,3606.3,2.69128
26698,14967,9544.5,6389.5,4323,3585.5,3230,14407.5,16716.8,15418.2,13946,13539.6,11645.5,8000.24,1506.34,3292.71,3785.23,5802.05,5508.19,3595.26,2.69203
26698,14967,9544.5,6389.5,4323,3585.5,3230,14407.5,16716.8,15418.2,13946,13539.6,11645.5,8000.24,1511.74,3291.74,3781.79,5801.84,5504.76,3590.84,2.69203
26698,14967,9544.5,6389.5,4323,3585.5,3230,14407.5,16716.8,15418.2,13946,13539.6,11645.5,8000.24,1511.25,3291.16,3782.28,5806.78,5493.47,3592.56,2.69203
26698,14967,9544.5,6389.5,4323,3585.5,3230,14407.5,16716.8,15418.2,13946,13539.6,11645.5,8000.24,1511.01,3289.25,3777.37,5802.42,5497.15,3598.94,2.69203
26696.9,14965.3,9541,6392.3,4324.05,3586.9,3232.45,14407.5,16716.8,15418.2,13946,13539.6,11645.5,8000.24,1510.27,3286.44,3773.69,5800.79,5499.6,3601.39,2.69203
26696.5,14964.5,9539.5,6393.5,4324.5,3587.5,3233.5,14416.3,16730,15466.6,13972.4,13543.9,11671.9,7945.31,1516.16,3286.63,3773.94,5802.33,5495.92,3603.36,2.6924
26696.5,14964.5,9539.5,6393.5,4324.5,3587.5,3233.5,14416.3,16730,15466.6,13972.4,13543.9,11671.9,7945.31,1513.46,3282.57,3768.29,5806.12,5491.5,3610.23,2.6924
26696.5,14964.5,9539.5,6393.5,4324.5,3587.5,3233.5,14416.3,16730,15466.6,13972.4,13543.9,11671.9,7945.31,1511.5,3282.93,3767.55,5811.32,5502.3,3618.08,2.6924
26696.5,14964.5,9539.5,6393.5,4324.5,3587.5,3233.5,14416.3,16730,15466.6,13972.4,13543.9,11671.9,7945.31,1505.85,3283.59,3764.36,5810.58,5506.47,3619.06,2.6924
26695.1,14964.5,9536,6390,4324.15,3586.45,3234.2,14416.3,16730,15466.6,13972.4,13543.9,11671.9,7945.31,1506.59,3284.25,3766.08,5804.74,5499.6,3613.42,2.6924
26694.5,14964.5,9534.5,6388.5,4324,3586,3234.5,14396.5,16752,15506.1,13985.6,13497.8,11619.1,7965.09,1511.5,3280.09,3763.14,5801.15,5493.96,3607.28,2.69646
26694.5,14964.5,9534.5,6388.5,4324,3586,3234.5,14396.5,16752,15506.1,13985.6,13497.8,11619.1,7965.09,1511.74,3278.22,3763.38,5804.45,5501.08,3618.33,2.69646
26694.5,14964.5,9534.5,6388.5,4324,3586,3234.5,14396.5,16752,15506.1,13985.6,13497.8,11619.1,7965.09,1509.53,3276.79,3761.42,5803.38,5508.44,3610.97,2.69646
26694.5,14964.5,9534.5,6388.5,4324,3586,3234.5,14396.5,16752,15506.1,13985.6,13497.8,11619.1,7965.09,1515.18,3278.86,3760.19,5799.39,5498.87,3604.09,2.69646
26695.9,14960.3,9534.85,6386.4,4325.05,3588.1,3234.5,14396.5,16752,15506.1,13985.6,13497.8,11619.1,7965.09,1514.44,3272.62,3757.49,5797.3,5489.29,3595.75,2.69646
