[16:0],[16:1],[16:2],[16:3],[16:4],[16:5],[16:6],[2:99],[2:102],[2:105],[2:108],[2:111],[2:114],[2:117],[11:1],[11:3],[11:5],[11:7],[11:9],[11:11],[0:81]
28876.4,17986.6,12388.7,8880.9,6383.45,5274.9,4606.25,12306.9,14126.2,13111.1,11579.6,11410.4,9498.78,7053.22,2407.83,4201.31,3109.29,2490.3,2588.48,3075.42,3.94614
28876,17983,12394.5,8884.5,6383,5274,4608.5,12298.1,14110.8,13084.7,11548.8,11370.8,9454.83,7075.2,2411.76,4204.15,3110.76,2496.37,2581.11,3085.98,3.95086
28876,17983,12394.5,8884.5,6383,5274,4608.5,12298.1,14110.8,13084.7,11548.8,11370.8,9454.83,7075.2,2411.27,4205.5,3109.78,2499.94,2580.13,3055.79,3.95086
28876,17983,12394.5,8884.5,6383,5274,4608.5,12298.1,14110.8,13084.7,11548.8,11370.8,9454.83,7075.2,2415.2,4204.71,3110.76,2498.87,2586.51,3066.59,3.95086
28876,17983,12394.5,8884.5,6383,5274,4608.5,12298.1,14110.8,13084.7,11548.8,11370.8,9454.83,7075.2,2418.14,4205,3108.8,2495.53,2592.4,3098.98,3.95086
28875.9,17984,12394.5,8884.9,6383.2,5274.2,4608.4,12298.1,14110.8,13084.7,11548.8,11370.8,9454.83,7075.2,2416.18,4205.93,3107.82,2501.49,2601.24,3094.32,3.95086
28875.5,17993,12395,8888.5,6385,5276,4607.5,12302.5,14104.2,13089.1,11581.8,11471.9,9399.9,7064.21,2417.16,4207.97,3107.33,2507.87,2596.82,3058.49,3.95191
28875.5,17993,12395,8888.5,6385,5276,4607.5,12302.5,14104.2,13089.1,11581.8,11471.9,9399.9,7064.21,2427.47,4207.62,3105.37,2510.64,2586.02,3060.21,3.95191
28875.5,17993,12395,8888.5,6385,5276,4607.5,12302.5,14104.2,13089.1,11581.8,11471.9,9399.9,7064.21,2431.4,4204.7,3100.46,2507.95,2575.22,3087.69,3.95191
28875.5,17993,12395,8888.5,6385,5276,4607.5,12302.5,14104.2,13089.1,11581.8,11471.9,9399.9,7064.21,2434.34,4204.56,3100.95,2505.88,2568.35,3086.22,3.95191
28875.5,17992,12394.5,8887.65,6384.75,5276,4607.45,12302.5,14104.2,13089.1,11581.8,11471.9,9399.9,7064.21,2436.8,4207.34,3102.42,2511.1,2564.42,3042.04,3.95191
28875.5,17983,12389.5,8880,6382.5,5276,4607,12291.5,14148.2,13102.3,11581.8,11425.8,9468.02,7033.45,2443.67,4208.35,3103.16,2509.61,2565.4,3041.55,3.95195
28875.5,17983,12389.5,8880,6382.5,5276,4607,12291.5,14148.2,13102.3,11581.8,11425.8,9468.02,7033.45,2446.12,4210.55,3103.65,2509.2,2569.82,3059.47,3.95195
28875.5,17983,12389.5,8880,6382.5,5276,4607,12291.5,14148.2,13102.3,11581.8,11425.8,9468.02,7033.45,2450.05,4209.2,3104.14,2507.66,2570.31,3059.96,3.95195
28875.5,17983,12389.5,8880,6382.5,5276,4607,12291.5,14148.2,13102.3,11581.8,11425.8,9468.02,7033.45,2452.01,4207.77,3104.14,2509.97,2562.46,3031.24,3.95195
28875.4,17983.3,12389.3,8880.25,6382.45,5275.85,4607.1,12291.5,14148.2,13102.3,11581.8,11425.8,9468.02,7033.45,2454.96,4207.72,3110.03,2515.11,2556.08,3047.69,3.95195
28875,17986,12387.5,8882.5,6382,5274.5,4608,12282.7,14154.8,13104.5,11553.2,11401.6,9424.07,7035.64,2461.34,4207.23,3112.24,2515.87,2548.71,3064.13,3.95304
28875,17986,12387.5,8882.5,6382,5274.5,4608,12282.7,14154.8,13104.5,11553.2,11401.6,9424.07,7035.64,2460.85,4205.77,3109.54,2512.08,2548.22,3052.6,3.95304
28875,17986,12387.5,8882.5,6382,5274.5,4608,12282.7,14154.8,13104.5,11553.2,11401.6,9424.07,7035.64,2460.85,4202.56,3113.22,2509.34,2550.68,3026.58,3.95304
28875,17986,12387.5,8882.5,6382,5274.5,4608,12282.7,14154.8,13104.5,11553.2,11401.6,9424.07,7035.64,2473.12,4201.7,3112.97,2507.54,2559.51,3052.6,3.95304
28875.1,17985.7,12388,8883.3,6382.2,5274.6,4608.2,12282.7,14154.8,13104.5,11553.2,11401.6,9424.07,7035.64,2475.08,4198.78,3112.24,2504.23,2561.97,3085.98,3.95304
28875.5,17982.5,12392,8890.5,6384,5275.5,4610,12289.3,14172.4,13144,11542.2,11436.8,9448.24,7022.46,2473.12,4199.03,3115.18,2505.12,2561.97,3063.15,3.95358
28875.5,17982.5,12392,8890.5,6384,5275.5,4610,12289.3,14172.4,13144,11542.2,11436.8,9448.24,7022.46,2471.65,4199.47,3113.96,2503.75,2560.99,3022.16,3.95358
28875.5,17982.5,12392,8890.5,6384,5275.5,4610,12289.3,14172.4,13144,11542.2,11436.8,9448.24,7022.46,2476.07,4199.09,3114.2,2500.59,2562.46,3044.25,3.95358
28875.5,17982.5,12392,8890.5,6384,5275.5,4610,12289.3,14172.4,13144,11542.2,11436.8,9448.24,7022.46,2469.19,4195.81,3111.99,2499.86,2566.88,3068.55,3.95358
28875.2,17983.2,12391.8,8890.2,6383.8,5275.6,4609.95,12289.3,14172.4,13144,11542.2,11436.8,9448.24,7022.46,2469.19,4193.36,3111.99,2502.28,2577.68,3070.76,3.95358
28872.5,17989,12390.5,8887.5,6382,5276.5,4609.5,12227.8,14168,13161.6,11529.1,11478.5,9474.61,7013.67,2471.65,4191.21,3109.29,2500.23,2582.09,3043.27,3.95191
28872.5,17989,12390.5,8887.5,6382,5276.5,4609.5,12227.8,14168,13161.6,11529.1,11478.5,9474.61,7013.67,2472.38,4191.09,3109.78,2503.65,2584.06,3066.1,3.95191
28872.5,17989,12390.5,8887.5,6382,5276.5,4609.5,12227.8,14168,13161.6,11529.1,11478.5,9474.61,7013.67,2471.16,4190.61,3107.82,2505.8,2581.11,3084.5,3.95191
28872.5,17989,12390.5,8887.5,6382,5276.5,4609.5,12227.8,14168,13161.6,11529.1,11478.5,9474.61,7013.67,2477.54,4189.37,3106.84,2502.97,2580.13,3068.55,3.95191
28872.9,17988.5,12389.8,8887.5,6381.7,5276.5,4609.65,12227.8,14168,13161.6,11529.1,11478.5,9474.61,7013.67,2477.54,4187.11,3104.14,2503.43,2573.75,3042.78,3.95191
28876.5,17984,12383.5,8887.5,6379,5276.5,4611,12139.9,14154.8,13207.8,11564.2,11419.2,9474.61,7015.87,2479.01,4186.38,3108.56,2505.74,2572.77,3064.13,3.95061
28876.5,17984,12383.5,8887.5,6379,5276.5,4611,12139.9,14154.8,13207.8,11564.2,11419.2,9474.61,7015.87,2475.33,4182.27,3106.59,2505.27,2571.29,3080.33,3.95061
28876.5,17984,12383.5,8887.5,6379,5276.5,4611,12139.9,14154.8,13207.8,11564.2,11419.2,9474.61,7015.87,2476.31,4181.15,3103.16,2507.59,2574.73,3053.58,3.95061
28876.5,17984,12383.5,8887.5,6379,5276.5,4611,12139.9,14154.8,13207.8,11564.2,11419.2,9474.61,7015.87,2474.1,4178.3,3104.14,2504.37,2580.13,3031.73,3.95061
28876.3,17984.8,12383.4,8887.55,6379.3,5276.45,4610.8,12139.9,14154.8,13207.8,11564.2,11419.2,9474.61,7015.87,2474.84,4179.31,3108.56,2511.2,2582.58,3043.76,3.95061
28875,17991.5,12382.5,8888,6382,5276,4609,12179.4,14128.4,13271.5,11586.2,11408.2,9509.77,7057.62,2470.67,4180,3107.33,2513.31,2578.17,3048.42,3.94901
28875,17991.5,12382.5,8888,6382,5276,4609,12179.4,14128.4,13271.5,11586.2,11408.2,9509.77,7057.62,2465.76,4181.85,3116.16,2512.69,2566.39,3037.13,3.94901
28875,17991.5,12382.5,8888,6382,5276,4609,12179.4,14128.4,13271.5,11586.2,11408.2,9509.77,7057.62,2461.58,4182.42,3121.56,2517.8,2558.53,3021.67,3.94901
28875,17991.5,12382.5,8888,6382,5276,4609,12179.4,14128.4,13271.5,11586.2,11408.2,9509.77,7057.62,2468.21,4186.49,3125.49,2518.4,2560.5,3049.16,3.94901
28875.1,17991.6,12382,8887.9,6382.15,5276,4608.8,12179.4,14128.4,13271.5,11586.2,11408.2,9509.77,7057.62,2464.28,4186.62,3132.12,2516.64,2566.88,3051.37,3.94901
28876,17992,12378,8887,6383.5,5276,4607,12260.7,14082.3,13319.8,11588.4,11507.1,9474.61,7121.34,2466.49,4190.11,3139.73,2518.43,2572.28,3029.28,3.94813
28876,17992,12378,8887,6383.5,5276,4607,12260.7,14082.3,13319.8,11588.4,11507.1,9474.61,7121.34,2466.98,4192.35,3138.5,2518.93,2572.28,3024.13,3.94813
28876,17992,12378,8887,6383.5,5276,4607,12260.7,14082.3,13319.8,11588.4,11507.1,9474.61,7121.34,2467.47,4196.45,3137.03,2518.67,2565.4,3070.27,3.94813
28876,17992,12378,8887,6383.5,5276,4607,12260.7,14082.3,13319.8,11588.4,11507.1,9474.61,7121.34,2462.81,4199.93,3133.1,2517.69,2553.62,3087.2,3.94813
28876,17992.3,12377.4,8886.9,6383.05,5275.9,4606.7,12260.7,14082.3,13319.8,11588.4,11507.1,9474.61,7121.34,2461.34,4202.89,3136.04,2517.03,2550.92,3045.97,3.94813
28876,17995,12372,8886,6379,5275,4604,12311.3,14033.9,13355,11608.2,11504.9,9529.54,7114.75,2459.62,4206.95,3133.1,2516.32,2549.45,3038.61,3.94414
28876,17995,12372,8886,6379,5275,4604,12311.3,14033.9,13355,11608.2,11504.9,9529.54,7114.75,2452.75,4215.36,3130.4,2517.05,2560.99,3070.51,3.94414
28876,17995,12372,8886,6379,5275,4604,12311.3,14033.9,13355,11608.2,11504.9,9529.54,7114.75,2436.55,4217.64,3127.21,2514.98,2568.59,3090.15,3.94414
28876,17995,12372,8886,6379,5275,4604,12311.3,14033.9,13355,11608.2,11504.9,9529.54,7114.75,2437.78,4217.31,3126.96,2518.08,2581.6,3065.6,3.94414
28876.1,17995.7,12372,8885.85,6379.05,5274.95,4604.25,12311.3,14033.9,13355,11608.2,11504.9,9529.54,7114.75,2441.46,4216.69,3122.55,2523.24,2586.02,3066.1,3.94414
28876.5,18002,12372.5,8884.5,6379.5,5274.5,4606.5,12392.6,14001,13335.2,11621.3,11436.8,9544.92,7064.21,2442.44,4220.52,3124.26,2525.98,2585.28,3099.97,3.94576
28876.5,18002,12372.5,8884.5,6379.5,5274.5,4606.5,12392.6,14001,13335.2,11621.3,11436.8,9544.92,7064.21,2440.72,4225.48,3120.09,2524.73,2583.08,3101.44,3.94576
28876.5,18002,12372.5,8884.5,6379.5,5274.5,4606.5,12392.6,14001,13335.2,11621.3,11436.8,9544.92,7064.21,2444.16,4230.99,3120.09,2522.43,2582.34,3067.57,3.94576
28876.5,18002,12372.5,8884.5,6379.5,5274.5,4606.5,12392.6,14001,13335.2,11621.3,11436.8,9544.92,7064.21,2444.65,4233.15,3117.64,2522.18,2581.6,3068.06,3.94576
28876.4,18001.7,12372.8,8884.6,6379.75,5274.6,4606.65,12392.6,14001,13335.2,11621.3,11436.8,9544.92,7064.21,2449.07,4234.16,3117.88,2521.81,2588.48,3093.58,3.94576
28876,17999,12375,8885.5,6382,5275.5,4608,12418.9,14020.8,13302.2,11623.5,11432.4,9465.82,7088.38,2446.12,4238.23,3114.2,2518.58,2594.12,3087.69,3.94677
28876,17999,12375,8885.5,6382,5275.5,4608,12418.9,14020.8,13302.2,11623.5,11432.4,9465.82,7088.38,2444.4,4242.8,3111.26,2517.57,2600.5,3051.37,3.94677
28876,17999,12375,8885.5,6382,5275.5,4608,12418.9,14020.8,13302.2,11623.5,11432.4,9465.82,7088.38,2442.44,4244.29,3110.27,2519.26,2597.56,3049.9,3.94677
28876,17999,12375,8885.5,6382,5275.5,4608,12418.9,14020.8,13302.2,11623.5,11432.4,9465.82,7088.38,2446.37,4244.98,3107.82,2515.7,2592.16,3066.59,3.94677
28875.9,17999,12375.3,8885.25,6381.85,5275.7,4607.9,12418.9,14020.8,13302.2,11623.5,11432.4,9465.82,7088.38,2443.67,4245.52,3106.35,2514.24,2586.02,3062.17,3.94677
28875,17999,12377.5,8883,6380.5,5277.5,4607,12410.2,14049.3,13275.9,11652.1,11522.5,9476.81,7064.21,2445.63,4249.39,3106.35,2511.1,2583.08,3034.19,3.94611
28875,17999,12377.5,8883,6380.5,5277.5,4607,12410.2,14049.3,13275.9,11652.1,11522.5,9476.81,7064.21,2445.14,4250.67,3107.33,2509.81,2586.51,3047.93,3.94611
28875,17999,12377.5,8883,6380.5,5277.5,4607,12410.2,14049.3,13275.9,11652.1,11522.5,9476.81,7064.21,2449.31,4253.27,3109.54,2508.46,2589.7,3066.59,3.94611
28875,17999,12377.5,8883,6380.5,5277.5,4607,12410.2,14049.3,13275.9,11652.1,11522.5,9476.81,7064.21,2447.59,4255.34,3106.35,2509.47,2592.16,3049.41,3.94611
28875.2,17998.8,12377.7,8882.85,6380.05,5277.4,4606.95,12410.2,14049.3,13275.9,11652.1,11522.5,9476.81,7064.21,2449.31,4258.6,3113.22,2507.12,2580.87,3026.33,3.94611
28876.5,17997.5,12379,8881.5,6376,5276.5,4606.5,12410.2,14102.1,13251.7,11603.8,11471.9,9485.6,7013.67,2449.07,4259.55,3119.36,2506.56,2570.07,3056.28,3.94599
28876.5,17997.5,12379,8881.5,6376,5276.5,4606.5,12410.2,14102.1,13251.7,11603.8,11471.9,9485.6,7013.67,2453.24,4262.59,3120.83,2506.62,2568.35,3094.08,3.94599
28876.5,17997.5,12379,8881.5,6376,5276.5,4606.5,12410.2,14102.1,13251.7,11603.8,11471.9,9485.6,7013.67,2451.52,4262.92,3125.49,2507.68,2565.4,3065.11,3.94599
28876.5,17997.5,12379,8881.5,6376,5276.5,4606.5,12410.2,14102.1,13251.7,11603.8,11471.9,9485.6,7013.67,2457.9,4264.51,3131.14,2507.15,2566.39,3025.84,3.94599
28876.5,17996.7,12379.4,8881.8,6376.15,5276.5,4606.9,12410.2,14102.1,13251.7,11603.8,11471.9,9485.6,7013.67,2459.62,4263.51,3133.59,2506.11,2565.16,3048.91,3.94599
28876.5,17989.5,12383,8884.5,6377.5,5276.5,4610.5,12414.6,14170.2,13220.9,11566.4,11450,9457.03,7011.47,2460.36,4263.67,3133.1,2509.34,2567.86,3081.8,3.95191
28876.5,17989.5,12383,8884.5,6377.5,5276.5,4610.5,12414.6,14170.2,13220.9,11566.4,11450,9457.03,7011.47,2460.11,4265.72,3133.35,2511.39,2564.42,3081.31,3.95191
28876.5,17989.5,12383,8884.5,6377.5,5276.5,4610.5,12414.6,14170.2,13220.9,11566.4,11450,9457.03,7011.47,2465.27,4267.32,3132.61,2514.9,2561.72,3051.37,3.95191
28876.5,17989.5,12383,8884.5,6377.5,5276.5,4610.5,12414.6,14170.2,13220.9,11566.4,11450,9457.03,7011.47,2467.97,4267.77,3124.75,2517.74,2558.78,3073.46,3.95191
28876.4,17989.6,12383.3,8885.05,6377.6,5276.45,4610.3,12414.6,14170.2,13220.9,11566.4,11450,9457.03,7011.47,2467.72,4270.48,3121.32,2516.12,2560.25,3095.55,3.95191
28875.5,17990,12386.5,8890,6378.5,5276,4608.5,12429.9,14179,13194.6,11551,11460.9,9457.03,7000.49,2466.74,4270.09,3122.3,2516.39,2558.78,3079.84,3.95383
28875.5,17990,12386.5,8890,6378.5,5276,4608.5,12429.9,14179,13194.6,11551,11460.9,9457.03,7000.49,2475.33,4271.21,3122.79,2519.12,2569.33,3047.44,3.95383
28875.5,17990,12386.5,8890,6378.5,5276,4608.5,12429.9,14179,13194.6,11551,11460.9,9457.03,7000.49,2479.26,4270.01,3119.85,2518.57,2579.64,3057.75,3.95383
28875.5,17990,12386.5,8890,6378.5,5276,4608.5,12429.9,14179,13194.6,11551,11460.9,9457.03,7000.49,2482.2,4269.4,3118.62,2521.35,2585.28,3085.73,3.95383
28875.7,17989.8,12386.2,8889.9,6378.15,5275.85,4608.45,12429.9,14179,13194.6,11551,11460.9,9457.03,7000.49,2478.03,4267.15,3118.62,2519.01,2584.3,3056.28,3.95383
28877,17988,12383,8889,6375,5274.5,4608,12418.9,14229.5,13262.7,11573,11454.3,9485.6,6982.91,2480.97,4267.93,3120.09,2520.49,2582.83,3032.23,3.95385
28877,17988,12383,8889,6375,5274.5,4608,12418.9,14229.5,13262.7,11573,11454.3,9485.6,6982.91,2480.24,4266.65,3111.26,2518.25,2575.22,3042.53,3.95385
28877,17988,12383,8889,6375,5274.5,4608,12418.9,14229.5,13262.7,11573,11454.3,9485.6,6982.91,2481.71,4266.98,3115.67,2511.83,2570.8,3047.93,3.95385
28877,17988,12383,8889,6375,5274.5,4608,12418.9,14229.5,13262.7,11573,11454.3,9485.6,6982.91,2479.75,4266.63,3115.67,2506.46,2574.24,3036.15,3.95385
28876.8,17987.6,12382.3,8888.6,6374.95,5274.65,4608.2,12418.9,14229.5,13262.7,11573,11454.3,9485.6,6982.91,2480.73,4267.97,3120.58,2509.17,2578.17,3028.79,3.95385
28875,17983.5,12376.5,8885,6374.5,5276,4610,12436.5,14264.6,13284.7,11551,11428,9459.23,6993.9,2479.75,4268.76,3120.09,2515.66,2578.9,3050.88,3.95325
28875,17983.5,12376.5,8885,6374.5,5276,4610,12436.5,14264.6,13284.7,11551,11428,9459.23,6993.9,2482.94,4273.07,3127.95,2516.9,2587.49,3053.33,3.95325
28875,17983.5,12376.5,8885,6374.5,5276,4610,12436.5,14264.6,13284.7,11551,11428,9459.23,6993.9,2480.73,4271.4,3132.36,2512.28,2582.09,3021.43,3.95325
28875,17983.5,12376.5,8885,6374.5,5276,4610,12436.5,14264.6,13284.7,11551,11428,9459.23,6993.9,2482.69,4271.13,3138.74,2508.62,2574.49,3029.77,3.95325
28874.9,17982.6,12376.7,8885.25,6374.7,5276,4610,12436.5,14264.6,13284.7,11551,11428,9459.23,6993.9,2483.67,4270.1,3143.16,2507.7,2565.65,3071.74,3.95325
28874.5,17974,12378,8887.5,6376.5,5276,4610,12440.9,14266.8,13361.6,11533.4,11414.8,9452.64,7053.22,2483.18,4265.86,3148.07,2505.34,2558.78,3071,3.94867
28874.5,17974,12378,8887.5,6376.5,5276,4610,12440.9,14266.8,13361.6,11533.4,11414.8,9452.64,7053.22,2478.03,4260.91,3149.05,2501.05,2556.32,3032.72,3.94867
28874.5,17974,12378,8887.5,6376.5,5276,4610,12440.9,14266.8,13361.6,11533.4,11414.8,9452.64,7053.22,2478.52,4262.26,3152.98,2500.45,2561.97,3028.79,3.94867
28874.5,17974,12378,8887.5,6376.5,5276,4610,12440.9,14266.8,13361.6,11533.4,11414.8,9452.64,7053.22,2475.33,4262.11,3148.07,2497.31,2565.4,3068.06,3.94867
28874.7,17975.2,12377.2,8887.75,6376.5,5276.15,4609.75,12440.9,14266.8,13361.6,11533.4,11414.8,9452.64,7053.22,2475.57,4262.37,3144.14,2500.29,2569.33,3080.58,3.94867
28876,17985.5,12370,8890,6376.5,5277.5,4607.5,12429.9,14247.1,13427.5,11573,11520.3,9435.06,7103.76,2467.97,4259.08,3142.18,2502.56,2563.69,3047.93,3.94643
28876,17985.5,12370,8890,6376.5,5277.5,4607.5,12429.9,14247.1,13427.5,11573,11520.3,9435.06,7103.76,2469.19,4262.08,3139.73,2502.37,2552.15,3062.41,3.94643
28876,17985.5,12370,8890,6376.5,5277.5,4607.5,12429.9,14247.1,13427.5,11573,11520.3,9435.06,7103.76,2464.78,4262.86,3132.85,2495.2,2543.07,3100.7,3.94643
28876,17985.5,12370,8890,6376.5,5277.5,4607.5,12429.9,14247.1,13427.5,11573,11520.3,9435.06,7103.76,2460.36,4265.63,3136.29,2495.33,2540.37,3098,3.94643
28876,17985.3,12369.3,8889.7,6376.4,5277.45,4607.4,12429.9,14247.1,13427.5,11573,11520.3,9435.06,7103.76,2460.85,4265.85,3129.42,2502.49,2547.73,3067.08,3.94643
28876,17984,12363,8887,6375.5,5277,4606.5,12432.1,14242.7,13467,11557.6,11452.1,9479,7119.14,2464.78,4268.41,3125.49,2503.99,2556.08,3060.94,3.94617
28876,17984,12363,8887,6375.5,5277,4606.5,12432.1,14242.7,13467,11557.6,11452.1,9479,7119.14,2461.34,4269.56,3130.89,2497.24,2562.21,3090.39,3.94617
28876,17984,12363,8887,6375.5,5277,4606.5,12432.1,14242.7,13467,11557.6,11452.1,9479,7119.14,2468.7,4274.23,3130.4,2495.62,2565.65,3096.28,3.94617
28876,17984,12363,8887,6375.5,5277,4606.5,12432.1,14242.7,13467,11557.6,11452.1,9479,7119.14,2469.68,4273.27,3121.56,2501.75,2565.65,3057.75,3.94617
28875.9,17983.8,12363.3,8886.85,6375.7,5277.15,4606.45,12432.1,14242.7,13467,11557.6,11452.1,9479,7119.14,2470.17,4273.16,3123.04,2508.45,2569.09,3050.39,3.94617
28875,17982.5,12365.5,8885.5,6377.5,5278.5,4606,12445.3,14172.4,13484.6,11579.6,11408.2,9500.98,7108.15,2463.79,4272.91,3125.49,2509.48,2565.9,3063.64,3.94644
28875,17982.5,12365.5,8885.5,6377.5,5278.5,4606,12445.3,14172.4,13484.6,11579.6,11408.2,9500.98,7108.15,2463.79,4274.63,3122.06,2507.82,2572.77,3064.13,3.94644
28875,17982.5,12365.5,8885.5,6377.5,5278.5,4606,12445.3,14172.4,13484.6,11579.6,11408.2,9500.98,7108.15,2463.3,4277.48,3119.6,2508.08,2576.69,3041.06,3.94644
28875,17982.5,12365.5,8885.5,6377.5,5278.5,4606,12445.3,14172.4,13484.6,11579.6,11408.2,9500.98,7108.15,2448.58,4280.28,3122.06,2511.9,2582.58,3041.8,3.94644
28875.1,17983.8,12365.5,8885.8,6377.6,5278.35,4605.9,12445.3,14172.4,13484.6,11579.6,11408.2,9500.98,7108.15,2437.78,4280.51,3117.64,2516.84,2588.72,3064.87,3.94644
28876,17995.5,12365.5,8888.5,6378.5,5277,4605,12460.7,14148.2,13467,11573,11417,9465.82,7132.32,2447.1,4285.38,3113.71,2516.48,2589.46,3059.47,3.9463
28876,17995.5,12365.5,8888.5,6378.5,5277,4605,12460.7,14148.2,13467,11573,11417,9465.82,7132.32,2453.98,4285.23,3119.6,2514.21,2586.27,3037.87,3.9463
28876,17995.5,12365.5,8888.5,6378.5,5277,4605,12460.7,14148.2,13467,11573,11417,9465.82,7132.32,2458.88,4286.77,3117.64,2516.81,2586.27,3050.14,3.9463
28876,17995.5,12365.5,8888.5,6378.5,5277,4605,12460.7,14148.2,13467,11573,11417,9465.82,7132.32,2457.41,4289.92,3113.22,2516.19,2580.62,3088.18,3.9463
28875.9,17994.7,12365.7,8888.3,6378.7,5277.05,4605.4,12460.7,14148.2,13467,11573,11417,9465.82,7132.32,2462.32,4289.1,3120.09,2513.32,2578.9,3084.26,3.9463
28875.5,17987.5,12367,8886.5,6380.5,5277.5,4609,12449.7,14137.2,13414.3,11542.2,11531.3,9555.91,7086.18,2465.27,4287.36,3129.42,2508.78,2580.62,3038.12,3.94227
28875.5,17987.5,12367,8886.5,6380.5,5277.5,4609,12449.7,14137.2,13414.3,11542.2,11531.3,9555.91,7086.18,2464.78,4289.05,3125,2510.39,2586.02,3048.18,3.94227
28875.5,17987.5,12367,8886.5,6380.5,5277.5,4609,12449.7,14137.2,13414.3,11542.2,11531.3,9555.91,7086.18,2457.41,4291.27,3130.89,2513.07,2584.06,3095.3,3.94227
28875.5,17987.5,12367,8886.5,6380.5,5277.5,4609,12449.7,14137.2,13414.3,11542.2,11531.3,9555.91,7086.18,2458.88,4291.85,3138.74,2511.22,2576.2,3099.23,3.94227
28875.7,17988.3,12367.5,8886.9,6380.2,5277.45,4608.95,12449.7,14137.2,13414.3,11542.2,11531.3,9555.91,7086.18,2456.92,4294.16,3132.85,2512.84,2566.88,3053.09,3.94227
28877,17995,12372,8890.5,6377.5,5277,4608.5,12436.5,14150.4,13350.6,11511.5,11471.9,9547.12,6952.15,2459.38,4296.31,3133.35,2515.43,2566.39,3083.77,3.9435
28877,17995,12372,8890.5,6377.5,5277,4608.5,12436.5,14150.4,13350.6,11511.5,11471.9,9547.12,6952.15,2460.36,4296.26,3139.24,2519.4,2562.46,3104.63,3.9435
28877,17995,12372,8890.5,6377.5,5277,4608.5,12436.5,14150.4,13350.6,11511.5,11471.9,9547.12,6952.15,2461.83,4297.28,3139.24,2519.33,2566.88,3089.9,3.9435
28877,17995,12372,8890.5,6377.5,5277,4608.5,12436.5,14150.4,13350.6,11511.5,11471.9,9547.12,6952.15,2464.28,4301.57,3128.44,2518.22,2568.35,3063.4,3.9435
28876.9,17994.3,12372.4,8890.55,6377.7,5277.1,4608.7,12436.5,14150.4,13350.6,11511.5,11471.9,9547.12,6952.15,2471.16,4307.35,3134.08,2519.78,2569.33,3093.83,3.9435
28876,17988.5,12376,8891,6379.5,5278,4610.5,12458.5,14174.6,13306.6,11493.9,11471.9,9483.4,6960.94,2471.65,4309.09,3131.38,2520.53,2565.4,3098.98,3.94599
28876,17988.5,12376,8891,6379.5,5278,4610.5,12458.5,14174.6,13306.6,11493.9,11471.9,9483.4,6960.94,2474.1,4305.58,3128.44,2516.92,2562.95,3062.41,3.94599
28876,17988.5,12376,8891,6379.5,5278,4610.5,12458.5,14174.6,13306.6,11493.9,11471.9,9483.4,6960.94,2482.45,4304.1,3125.25,2517.49,2559.02,3045.48,3.94599
28876,17988.5,12376,8891,6379.5,5278,4610.5,12458.5,14174.6,13306.6,11493.9,11471.9,9483.4,6960.94,2488.34,4310.6,3128.44,2519.84,2561.48,3064.87,3.94599
28875.9,17988.5,12375.8,8890.95,6379.1,5278.15,4611.3,12458.5,14174.6,13306.6,11493.9,11471.9,9483.4,6960.94,2484.41,4315.44,3122.55,2518.53,2568.35,3069.53,3.94599
28875.5,17988.5,12374,8890.5,6375.5,5279.5,4618.5,12436.5,14163.6,13304.4,11535.6,11529.1,9485.6,6941.16,2486.37,4316.96,3120.58,2517.06,2580.13,3037.62,3.94683
28875.5,17988.5,12374,8890.5,6375.5,5279.5,4618.5,12436.5,14163.6,13304.4,11535.6,11529.1,9485.6,6941.16,2491.28,4314.56,3117.39,2513.28,2591.91,3056.28,3.94683
28875.5,17988.5,12374,8890.5,6375.5,5279.5,4618.5,12436.5,14163.6,13304.4,11535.6,11529.1,9485.6,6941.16,2499.14,4316.09,3117.64,2514.13,2597.31,3050.39,3.94683
28875.5,17988.5,12374,8890.5,6375.5,5279.5,4618.5,12436.5,14163.6,13304.4,11535.6,11529.1,9485.6,6941.16,2502.08,4319.75,3116.9,2513.19,2591.91,3028.3,3.94683
28875.6,17988.3,12374.2,8890.1,6375.65,5279.45,4619.25,12436.5,14163.6,13304.4,11535.6,11529.1,9485.6,6941.16,2511.41,4322.99,3118.86,2511.46,2583.57,3018.48,3.94683
28876.5,17986.5,12375.5,8886.5,6377,5279,4626,12443.1,14146,13330.8,11542.2,11533.4,9503.17,6923.58,2514.35,4324.4,3121.32,2508.44,2579.15,3057.01,3.94781
28876.5,17986.5,12375.5,8886.5,6377,5279,4626,12443.1,14146,13330.8,11542.2,11533.4,9503.17,6923.58,2516.32,4323.05,3127.45,2510.08,2580.62,3067.57,3.94781
28876.5,17986.5,12375.5,8886.5,6377,5279,4626,12443.1,14146,13330.8,11542.2,11533.4,9503.17,6923.58,2518.77,4325.03,3128.44,2509.02,2579.64,3029.77,3.94781
28876.5,17986.5,12375.5,8886.5,6377,5279,4626,12443.1,14146,13330.8,11542.2,11533.4,9503.17,6923.58,2523.68,4329.11,3138.01,2507.42,2588.48,3011.36,3.94781
28876.6,17987.2,12375.3,8886.4,6377,5278.9,4626.4,12443.1,14146,13330.8,11542.2,11533.4,9503.17,6923.58,2527.85,4329.15,3141.69,2508.39,2591.42,3040.08,3.94781
